conversation_id,conversation_title,aggregate_score,trigger_hits,rarity_hits,unprimed_assistant_rarity,causal_rarity_explanations,top_families
69c72c97-a484-8395-a698-8a68425766cc,First Impressions and Transformation,13,1,0,0,0,CAUSAL_EXPLANATION:1; CONTROL_CYBERNETICS:1; CROSS_MODEL:1; FUSION_SYNTHESIS:1; INFORMATION_THEORY:1
69a326bc-5c14-8386-a415-01da08b505b5,Computational Psychiatry Pathways,13,2,0,0,0,TRAJECTORY:2; CAUSAL_EXPLANATION:1; FUSION_SYNTHESIS:1; HIERARCHY:1
69ae25b2-f618-8391-993d-8c909c3012f7,Strategic Response Framework,13,2,0,0,0,CAUSAL_EXPLANATION:1; CONTROL_CYBERNETICS:1; CROSS_MODEL:1; RECONSTRUCTION:1; SIMULTANEITY_MULTIPLEX:1
2ceed3c0-b889-4c88-ba24-784567390153,Improve Video Quality Premiere,13,2,0,0,0,CROSS_MODEL:2; PERSISTENCE:1; TRAJECTORY:1; CAUSAL_EXPLANATION:1
69dbe514-de90-8388-af51-16aa1b6d8938,Forensic Eye Analysis,13,2,0,0,0,SYMBOLIC:2; CONTROL_CYBERNETICS:1; HIERARCHY:1; LATENT_INTERNAL:1
09239bdb-acd0-454b-846f-874315232e4f,AI Video Viral Trends,13,3,0,0,0,NEGATIVE_NOT_UNIQUE:2; CAUSAL_EXPLANATION:1; FINGERPRINT:1; RECONSTRUCTION:1
671fd7c3-0b50-8013-8ff7-22f4668b7b2c,Swish Pattern for Rumination,13,2,0,0,0,RELATIONAL_TOPOLOGY:2; CAUSAL_EXPLANATION:1; NEGATIVE_NOT_UNIQUE:1; CROSS_MODEL:1
694d64de-4aec-8332-923d-c48f49b16dd9,Soros Story Explained,13,2,0,0,0,CAUSAL_EXPLANATION:1; RECONSTRUCTION:1; RELATIONAL_TOPOLOGY:1; CONTROL_CYBERNETICS:1; HIERARCHY:1
ba539531-9361-4938-85df-2e38bfd8135d,Recover Lost Make.com Diagram,13,2,0,0,0,RECONSTRUCTION:2; CAUSAL_EXPLANATION:1; PERSISTENCE:1; CROSS_MODEL:1
b462c0cc-1ae5-4bed-ad4b-3ffad0d9e178,Understanding Schizophrenia Symptoms,13,3,0,0,0,CROSS_MODEL:2; RECONSTRUCTION:1; CAUSAL_EXPLANATION:1; NEGATIVE_NOT_UNIQUE:1
5119373c-8f1f-4683-aa60-07cf4ed7b839,Download single frame video,13,5,0,0,0,CROSS_MODEL:4; CAUSAL_EXPLANATION:1
534c5855-83c9-4b9b-9a96-becc41844f5c,Create Videos with Sora,13,5,0,0,0,NEGATIVE_NOT_UNIQUE:2; FUSION_SYNTHESIS:1; ALTERNATIVE_EXPLANATION:1; CAUSAL_EXPLANATION:1
69277132-bb08-832d-ad98-2f064a730761,Cheapest apartments in Porto,13,5,0,0,0,NEGATIVE_NOT_UNIQUE:4; CAUSAL_EXPLANATION:1
689486cb-1380-832f-ac18-f9a60d405a5f,Strategic advisory setup,12,1,0,0,0,CONTROL_CYBERNETICS:1; FINGERPRINT:1; HIERARCHY:1; RECURSION:1
9fb0ce60-686f-4d4c-93b1-fe9e9076582e,React & Redux Basics,12,1,0,0,0,CROSS_MODEL:1; NEGATIVE_NOT_UNIQUE:1; PHASE_REGIME:1; RELATIONAL_TOPOLOGY:1
3c5ac2c4-a283-4ea0-a0b0-39524b45f39f,Router Features for Good Connection,12,2,0,0,0,ROBUSTNESS:2; NEGATIVE_NOT_UNIQUE:1; SIMULTANEITY_MULTIPLEX:1
671791ab-d454-8013-8c12-996f4937b090,,12,2,0,0,0,CROSS_MODEL:2; FUSION_SYNTHESIS:1; NEGATIVE_NOT_UNIQUE:1
6719595b-cac4-8013-b8c2-ef11d1dacdc8,SMART Goals for Learning AI,12,2,0,0,0,CROSS_MODEL:2; FUSION_SYNTHESIS:1; NEGATIVE_NOT_UNIQUE:1
0a182b1a-c2bd-474b-ba5e-7ac120e1e040,Motivational TikTok Slides,12,3,0,0,0,RELATIONAL_TOPOLOGY:2; CROSS_MODEL:1; CROSS_DOMAIN:1
1ddba9f0-6c3c-4ea5-89ae-cca8de7315cd,Wealth Models Explanation,12,3,0,0,0,GENEALOGY:3; CONTROL_CYBERNETICS:1
4a8335fb-8364-464e-baa3-4f4ab79d50af,"Video analyzed, audience selected.",12,3,0,0,0,CROSS_MODEL:3; NEGATIVE_NOT_UNIQUE:1
6983e191-96b4-8397-9ffb-e2baeed2e51b,Constant Power Shortcut,12,3,0,0,0,CROSS_MODEL:2; FUSION_SYNTHESIS:1; COMPOSITION:1
80da5569-e5b9-4406-961f-46d05daae4b0,Nuclear Blast Radius,12,3,0,0,0,ROBUSTNESS:2; CROSS_MODEL:1; TRAJECTORY:1
8540f159-30f6-44e1-9f42-27095ea56f08,Performing a BIA Analysis.,12,3,0,0,0,RECONSTRUCTION:3; ROBUSTNESS:1
ac74f9ad-bd98-4244-b42c-06417e401db5,New chat,12,3,0,0,0,RELATIONAL_TOPOLOGY:2; NEGATIVE_NOT_UNIQUE:1; PERSISTENCE:1
ac8780a8-ccaf-4365-86a5-9652d1150cbe,Overcome Negative Thoughts,12,3,0,0,0,CONTROL_CYBERNETICS:1; PERSISTENCE:1; SIMULTANEITY_MULTIPLEX:1; NEGATIVE_NOT_UNIQUE:1
ad5c1e40-7c82-4a2e-a57e-69c9d474f12f,BIA for Cashless Hotel.,12,3,0,0,0,FUSION_SYNTHESIS:2; CONTROL_CYBERNETICS:1; ROBUSTNESS:1
d4758241-d97a-479f-87f7-a6a8f21b5cf1,BIA for Hotel Implementation.,12,2,0,0,0,NEGATIVE_NOT_UNIQUE:2; RECONSTRUCTION:2
df339076-e443-432e-abf4-c0315aa416e8,BIA Analysis Steps,12,2,0,0,0,RECONSTRUCTION:2; ROBUSTNESS:2
e772d17f-e878-4c53-ae94-9612a4e7d6eb,Optimize YouTube Shorts Thumbnails,12,2,0,0,0,NEGATIVE_NOT_UNIQUE:1; PERSISTENCE:1; CROSS_MODEL:1; RECONSTRUCTION:1
efbc4b50-f871-4f89-9c87-4c45fed65cac,Remove Transcript in Premiere,12,3,0,0,0,CROSS_MODEL:2; VECTOR_GEOMETRY:1; ROBUSTNESS:1
f1e21549-3ddf-4829-b869-b47af27ee62c,Confident Identity for Success,12,3,0,0,0,PERSISTENCE:3; CROSS_MODEL:1
f64563a4-af74-4eeb-b8a4-229cc3e19b82,"10 examples each, Erickson/Elman.",12,3,0,0,0,FUSION_SYNTHESIS:3; NEGATIVE_NOT_UNIQUE:1
68dd5e75-3954-8331-886b-340ef8965b34,Fix Code 31 error,12,4,0,0,0,CAUSAL_EXPLANATION:3; NEGATIVE_NOT_UNIQUE:2; FINGERPRINT:1
69f4ab6c-26a0-83eb-9990-f1a1dd82d9a7,Washing Machine Detergent Placement,12,4,0,0,0,CAUSAL_EXPLANATION:3; RELATIONAL_TOPOLOGY:2; COMPOSITION:1
42f4b7c1-cce3-4de9-ac35-1621bc9ee838,Wellness Video Prompt,12,4,0,0,0,CROSS_MODEL:4
4b889e3e-a59e-4178-addd-ac67542587b4,Worst Scenario Ice Cream,12,4,0,0,0,NEGATIVE_NOT_UNIQUE:4
51235ddf-c3aa-4794-8621-39b56d4db6dc,Pixar-style Cat Character: Atlas,12,4,0,0,0,ROBUSTNESS:4
68d54d51-d110-832e-9fe0-178f1cfd0dad,Forensic photo analysis,12,6,0,0,0,CAUSAL_EXPLANATION:3; GENEALOGY:1; NEGATIVE_NOT_UNIQUE:1; CONTROL_CYBERNETICS:1
79f6636d-bf08-4ffa-872a-8446fe920242,Pinterest Smoothie Tips for Weight Loss,12,4,0,0,0,RECONSTRUCTION:2; EPISTEMIC_CAVEAT:1; CROSS_MODEL:1
840283c2-3449-4e25-835b-bbfd45973c11,Swish Pattern: Overcome Procrastination,12,4,0,0,0,NEGATIVE_NOT_UNIQUE:4
87996f9f-735b-40b5-85a4-db715a5305e3,Luxury Gastronomy Retreat 🍽️✨,12,4,0,0,0,NEGATIVE_NOT_UNIQUE:3; ALTERNATIVE_EXPLANATION:1
99ef45e4-6b0d-4383-875e-fd42d69457b9,New chat,12,6,0,0,0,CAUSAL_EXPLANATION:3; CROSS_MODEL:2; RELATIONAL_TOPOLOGY:1
9dac5647-9af0-4075-9722-634a9d2336bc,Voice and Music Separation,12,4,0,0,0,CROSS_MODEL:4
cad6020a-b2b1-4b14-9429-e909b0b5f689,ATLAS NORMAL,12,4,0,0,0,CROSS_MODEL:2; RECONSTRUCTION:2
68a857d0-dcec-8323-ba40-3278aa39ada3,Managing anxiety paralysis,11,1,0,0,0,CAUSAL_EXPLANATION:1; CONTROL_CYBERNETICS:1; HIERARCHY:1; LATENT_INTERNAL:1; RELATIONAL_TOPOLOGY:1
48865d91-0a4f-40b3-93f3-646557ffca3b,CBT Program for Social Phobia,11,2,0,0,0,CAUSAL_EXPLANATION:2; CROSS_MODEL:1; HIERARCHY:1; NEGATIVE_NOT_UNIQUE:1
5a465136-add0-4024-be7c-82df5b9e67e5,Character Design: Gender Choice,11,2,1,0,0,NEGATIVE_NOT_UNIQUE:1; RARITY_UNIQUENESS:1; CAUSAL_EXPLANATION:1
66e5ebf7-ed68-8013-93cf-701f2c42086a,RFT Task Framework,11,2,0,0,0,CAUSAL_EXPLANATION:2; HIERARCHY:2; CONTROL_CYBERNETICS:1
689b4772-2688-832a-92e0-26e5aba8b441,Psychological destabilization steps,11,2,0,0,0,CAUSAL_EXPLANATION:2; CROSS_MODEL:1; RECONSTRUCTION:1; CONTROL_CYBERNETICS:1
67269bab-e100-8013-add6-34b01fd01dda,NLP Techniques for Goal Adherence,11,3,0,0,0,CROSS_MODEL:2; NEGATIVE_NOT_UNIQUE:1; CAUSAL_EXPLANATION:1; LATENT_INTERNAL:1
f66eef4d-f693-438f-bb32-d1df5549da46,Language Learning: Future vs. Present,11,3,0,0,0,CAUSAL_EXPLANATION:2; CROSS_MODEL:1; PERSISTENCE:1; ROBUSTNESS:1
6759c28d-b4e8-8013-9cce-89d7569419d7,Best Villa Locations,11,3,0,0,0,CROSS_MODEL:3; CAUSAL_EXPLANATION:2
2636ff54-443e-4ef6-a8f5-d3f5a4eae324,BIA Steps & Questions.,10,1,0,0,0,CAUSAL_EXPLANATION:1; NEGATIVE_NOT_UNIQUE:1; PERSISTENCE:1; RECONSTRUCTION:1
69050d0c-32b0-8331-bb14-4215dd8ee281,Operational crystallization strategy,10,1,0,0,0,FUSION_SYNTHESIS:1; GENEALOGY:1; LATENT_INTERNAL:1; RECURSION:1
6a04450e-438c-8390-9674-81e76d01f9a4,B1 Vocabulary and Skills,10,1,0,0,0,ALTERNATIVE_EXPLANATION:1; CAUSAL_EXPLANATION:1; CROSS_MODEL:1; PERSISTENCE:1
7017599c-8677-428b-a0dc-42d6aeceea9a,Physics Mental Tools,10,1,0,0,0,CAUSAL_EXPLANATION:1; CROSS_MODEL:1; PERSISTENCE:1; ROBUSTNESS:1
83df9d89-9bce-45b6-82b1-46d297cb7e2f,Ottoman Empire Overview,10,1,0,0,0,CAUSAL_EXPLANATION:1; CONTROL_CYBERNETICS:1; CROSS_MODEL:1; FUSION_SYNTHESIS:1
ab514526-183e-48e8-b02e-586caf1c7fd9,Life Transformation Strategy,10,2,0,0,0,PERSISTENCE:1; RECONSTRUCTION:1; SIMULTANEITY_MULTIPLEX:1; CAUSAL_EXPLANATION:1
3c8fe894-797f-4029-aabd-35d4efd85cc1,Spanish,10,2,0,0,0,NEGATIVE_NOT_UNIQUE:2; CAUSAL_EXPLANATION:1; JOINT_CONFIGURATION:1
675260a9-98cc-8013-8878-725a851a9678,Cocaine and Forehead Veins,10,2,0,0,0,CAUSAL_EXPLANATION:1; RECONSTRUCTION:1; ROBUSTNESS:1; CROSS_MODEL:1
6768ac4c-7fe0-8013-9f32-4f5d0920280b,Check AMD Drivers,10,2,0,0,0,NEGATIVE_NOT_UNIQUE:2; CAUSAL_EXPLANATION:1; CROSS_MODEL:1
69a0871b-1228-8393-b3ea-4d6371eb6bf7,Device Activity and IMEI,10,2,0,0,0,RECONSTRUCTION:2; CAUSAL_EXPLANATION:1; CROSS_MODEL:1
9476b852-616d-4f55-8254-bebea51465b2,Hidden Truth of Wealth,10,2,0,0,0,CAUSAL_EXPLANATION:1; CONTROL_CYBERNETICS:1; CROSS_MODEL:1; NEGATIVE_NOT_UNIQUE:1
ae2bbef2-f77c-47a7-afbb-04ae235041db,InfoSec Policy Creation,10,2,0,0,0,CAUSAL_EXPLANATION:1; CONTROL_CYBERNETICS:1; ROBUSTNESS:1; NEGATIVE_NOT_UNIQUE:1
ee40b01d-6cf7-41f4-b4f6-798327bc4f46,Hotel Room Search Los Abrigos,10,2,0,0,0,CAUSAL_EXPLANATION:1; CONTROL_CYBERNETICS:1; ROBUSTNESS:1; FUSION_SYNTHESIS:1
fa2cf899-379c-423e-8d8b-8298710f9d45,Dog Bodybuilder Painting,10,2,0,0,0,CAUSAL_EXPLANATION:1; FUSION_SYNTHESIS:1; NEGATIVE_NOT_UNIQUE:1; ROBUSTNESS:1
672ebb90-ae44-8013-9ae1-53224c518b45,Third Person Self-Imagery,10,2,0,0,0,CROSS_MODEL:2; NEGATIVE_NOT_UNIQUE:1; CAUSAL_EXPLANATION:1
67423be0-9dd0-8013-807a-9e94b2ff7450,Antidepressants and Discontinuation Effects,10,2,0,0,0,PERSISTENCE:2; RECONSTRUCTION:1; CAUSAL_EXPLANATION:1
68cd7690-7e60-8331-8c89-e972ae39f68b,Mushroom identification and comparison,10,2,0,0,0,NEGATIVE_NOT_UNIQUE:2; CROSS_MODEL:1; CAUSAL_EXPLANATION:1
8061fc3e-ddf0-43ff-9056-ecdca673b4e6,TikTok Privacy Options Update,10,2,0,0,0,CONTROL_CYBERNETICS:2; NEGATIVE_NOT_UNIQUE:1; CAUSAL_EXPLANATION:1
df189cc6-faa3-4060-8b63-42ecb8677fa1,Downey Jr. Legal Issues,10,2,0,0,0,CROSS_MODEL:1; NEGATIVE_NOT_UNIQUE:1; CAUSAL_EXPLANATION:1; RECONSTRUCTION:1
fd179cf2-7c4c-401d-97a5-0abdabde1c7f,Video Performance Analysis,10,2,0,0,0,PERSISTENCE:2; NEGATIVE_NOT_UNIQUE:1; CAUSAL_EXPLANATION:1
ff9c160f-01ec-4901-a3de-b1f9b7378af9,IT Sauga ir Metodikos,10,2,0,0,0,CROSS_MODEL:2; CONTROL_CYBERNETICS:1; CAUSAL_EXPLANATION:1
44d1863a-0fdf-4c25-aeb6-61187b2bfaa5,Effective TikTok Colors,10,3,0,0,0,NEGATIVE_NOT_UNIQUE:3; CAUSAL_EXPLANATION:1
53938e3f-75bd-4fbd-8043-85ef176b8abc,Atlas Sam Description,10,4,0,0,0,CROSS_MODEL:2; NEGATIVE_NOT_UNIQUE:1; CAUSAL_EXPLANATION:1
692b64fb-cbb4-832c-a946-0e45ffd78bec,Kitchen salary in Portugal,10,4,0,0,0,NEGATIVE_NOT_UNIQUE:3; CAUSAL_EXPLANATION:1
6a1ed8a8-66b4-838c-bc09-81e52726d890,Email Address Provided,10,4,0,0,0,NEGATIVE_NOT_UNIQUE:2; EPISTEMIC_CAVEAT:1; CAUSAL_EXPLANATION:1
81c1153f-302c-464f-98de-e0e22a7c2a0f,Sam Rescues Atlas,10,6,0,0,0,CAUSAL_EXPLANATION:4; NEGATIVE_NOT_UNIQUE:1; PERSISTENCE:1
8e7f2893-cc59-4116-97b5-f8b43c37ac00,Muscular Cat Design,10,4,0,0,0,CONTROL_CYBERNETICS:2; CROSS_MODEL:1; CAUSAL_EXPLANATION:1
cbde91db-f0d8-4a6d-a8ce-c91946369d99,Common Fears Hindering Progress,10,4,0,0,0,NEGATIVE_NOT_UNIQUE:3; CAUSAL_EXPLANATION:1
061734c9-8b6f-4881-b1d9-43b163bceec8,New chat,9,1,0,0,0,NEGATIVE_NOT_UNIQUE:1; PERSISTENCE:1; RECONSTRUCTION:1
0adaa73e-9cfb-4629-a56f-8035be45a370,Technical Risks in BIA,9,1,0,0,0,CONTROL_CYBERNETICS:1; RELATIONAL_TOPOLOGY:1; ROBUSTNESS:1
4b9cf2a8-716d-4088-97b2-7d0fa77db4ca,Fintech Solutions Summary,9,1,0,0,0,CROSS_MODEL:1; FINGERPRINT:1; FUSION_SYNTHESIS:1
6866c93b-7120-8013-b2e5-c739425f5f8f,Emotional Energy Fields,9,1,0,0,0,CONTROL_CYBERNETICS:1; FUSION_SYNTHESIS:1; SYMBOLIC:1
68b9bc16-9b58-832e-804e-f97330e7863b,Raising ravens legally,9,1,0,0,0,CONTROL_CYBERNETICS:1; NEGATIVE_NOT_UNIQUE:1; PERSISTENCE:1
69076aa9-fca0-832f-bd62-1ff00717c315,Like-to-view ratio analysis,9,1,0,0,0,NEGATIVE_NOT_UNIQUE:1; PERSISTENCE:1; TRAJECTORY:1
6941a63a-59d0-832c-b885-4c4496b6f4d5,Strategic mentorship advice,9,1,0,0,0,CONTROL_CYBERNETICS:1; HIERARCHY:1; PERSISTENCE:1
69610774-5420-8325-9989-1cebcd486c10,Execution Strategy Gaps,9,1,0,0,0,CONTROL_CYBERNETICS:1; GENEALOGY:1; INFORMATION_THEORY:1
69d3131d-f110-838a-bba8-d240a4535fbe,Execution Over Intensity,9,1,0,0,0,CONTROL_CYBERNETICS:1; PERSISTENCE:1; RECURSION:1
6a0a21eb-f5cc-838f-98ac-5506b0158b89,Katana Blade and Handle,9,1,0,0,0,COMPOSITION:1; FINGERPRINT:1; GENEALOGY:1
ca4113ca-adf8-4841-b14e-3c987d4591e6,Greening Tenerife's Sandy Park,9,1,0,0,0,COMPOSITION:1; CROSS_MODEL:1; RELATIONAL_TOPOLOGY:1
12e4ed2b-82f8-4798-aae5-9a0b224650ec,Hypnosis Duration for Social Anxiety,9,2,0,0,0,NEGATIVE_NOT_UNIQUE:2; PERSISTENCE:1
671d1724-46f0-8013-9dfe-bfe5f8e83042,Changing Core Personality Traits,9,2,0,0,0,PERSISTENCE:2; NEGATIVE_NOT_UNIQUE:1
673f82d5-6598-8013-9518-a870cd53595c,Oreshnik Missile Deployment,9,2,0,0,0,TRAJECTORY:2; SIMULTANEITY_MULTIPLEX:1
675b93b9-e310-8013-b863-deecc13a18aa,Coping with Trauma,9,2,0,0,0,CROSS_MODEL:2; RECONSTRUCTION:1
684b82c4-6540-8013-8e60-58468caa8547,Posting on HF Discuss,9,2,0,0,0,RECURSION:2; ALTERNATIVE_EXPLANATION:1
6865262e-1560-8013-8942-6976daf1a8d4,Exporting Canvases ChatGPT,9,2,0,0,0,RECONSTRUCTION:2; NEGATIVE_NOT_UNIQUE:1
6914d0cf-f6cc-8326-b2dc-e33d0d1f8760,Cozy Nest seating options,9,2,0,0,0,CROSS_MODEL:2; NEGATIVE_NOT_UNIQUE:1
6a18c35d-a970-83eb-82c4-6039d99d6e4a,Top Neuroscience Universities Porto,9,2,0,0,0,FUSION_SYNTHESIS:2; CROSS_MODEL:1
6a28758c-fe5c-83ed-abff-f1389d9a0468,Casa e caução,9,2,0,0,0,ROBUSTNESS:2; NEGATIVE_NOT_UNIQUE:1
6d150913-9b3b-4ff4-9285-839e13f292f8,AI Contact Lens Concept,9,2,0,0,0,FUSION_SYNTHESIS:2; EPISTEMIC_CAVEAT:1
8b1ccd3b-2c70-4b45-9d10-c85826e4aaf2,Holistic Approach for Cocaine Addiction,9,2,0,0,0,RECONSTRUCTION:2; ROBUSTNESS:1
a2e17de4-0574-4997-b93e-2d015ae4b98d,Understanding A-roll and B-roll,9,2,0,0,0,NEGATIVE_NOT_UNIQUE:1; PERSISTENCE:1; FUSION_SYNTHESIS:1
d708fee7-510c-42e9-a68f-f4f443146831,Glycine Daily Intake Guide,9,2,0,0,0,NEGATIVE_NOT_UNIQUE:2; FUSION_SYNTHESIS:1
e8fbb74f-fded-4766-9ec2-83f504ba7e84,Motivational & Wealth Videos,9,6,0,0,0,CAUSAL_EXPLANATION:6; NEGATIVE_NOT_UNIQUE:1
41ecdc58-3d16-463c-992a-a56a2c2780ec,Burger Promoter Creates Captivating Texts,9,3,0,0,0,CROSS_MODEL:3
692c1876-1330-8333-81e9-8ebabf52921a,The Descent of Light,9,3,0,0,0,CROSS_MODEL:2; SYMBOLIC:1
69cabdf7-ff70-838a-b89b-e5748314c68e,In português,9,3,0,0,0,CROSS_MODEL:2; NEGATIVE_NOT_UNIQUE:1
818b5c77-a042-4646-87b1-b6a6e7672088,Futuristic UI Effects,9,3,0,0,0,NEGATIVE_NOT_UNIQUE:1; FUSION_SYNTHESIS:1; CROSS_MODEL:1
a90d10cd-7553-404f-a36b-84baf6fdb208,Logo Design: Puzique Solutions,9,3,0,0,0,CROSS_MODEL:3
dc3e6bfb-0105-460a-9e81-d87b28eb45db,High-Detail Country Prompts,9,3,0,0,0,CROSS_MODEL:3
e05a7fc9-9a6e-4607-a6e0-8d40a2d3f9a4,Fluffy Character Details,9,3,0,0,0,CROSS_MODEL:3
ed288274-553a-4594-9e5c-84256c0e441a,Power Laws by Greene.,9,3,0,0,0,HIERARCHY:2; VECTOR_GEOMETRY:1
f5cabb24-4d2f-47f4-a9ea-1cafc34c7d6b,New chat,9,3,0,0,0,RELATIONAL_TOPOLOGY:2; SYMBOLIC:1
f6be9bc4-601e-4aee-bd69-c9558c980f1d,Book Cover for Transformation,9,3,0,0,0,CROSS_MODEL:2; SYMBOLIC:1
69925f42-537c-838c-b018-8c949b3b4e6a,Omega 3 and Veins,8,1,0,0,0,CAUSAL_EXPLANATION:1; CROSS_MODEL:1; FUSION_SYNTHESIS:1; LATENT_INTERNAL:1
69ac3a48-c054-8389-b693-f1adb3635cb2,Samurai Songs Playlist,8,1,0,0,0,CAUSAL_EXPLANATION:1; LATENT_INTERNAL:1; NEGATIVE_NOT_UNIQUE:1; TRAJECTORY:1
69f9f929-8da8-838e-89ef-208eddd21d9b,Krovavyi Meridian Description,8,1,0,0,0,CAUSAL_EXPLANATION:1; CONTROL_CYBERNETICS:1; CROSS_MODEL:1; LATENT_INTERNAL:1
0c13df4f-516a-408c-afbe-2f5762bc697c,Quit Sugar: Benefits & Effects,8,2,0,0,0,CAUSAL_EXPLANATION:2; CONTROL_CYBERNETICS:1; RECONSTRUCTION:1
6a06ddd4-5cac-838d-83fb-e2671137602c,Mnemonic Grammar Visualization,8,2,0,0,0,CAUSAL_EXPLANATION:2; ALTERNATIVE_EXPLANATION:1; CROSS_MODEL:1
689f385c-2cf8-832c-8ab3-57726512331d,Рыбий жир после инфаркта,8,2,0,0,0,NEGATIVE_NOT_UNIQUE:1; PERSISTENCE:1; CAUSAL_EXPLANATION:1; LATENT_INTERNAL:1
6848a3a3-c118-8013-a099-12a78d083256,How to check sent email,8,3,0,0,0,CAUSAL_EXPLANATION:2; RECONSTRUCTION:1; FINGERPRINT:1
68a5cbb3-0070-8322-ba79-7ffc7653fa79,Microcyst in brain center,8,2,0,0,0,CAUSAL_EXPLANATION:2; NEGATIVE_NOT_UNIQUE:2
69826c1b-8508-8389-ac6a-56a19d0f252f,Execution Over Doctrine,8,2,0,0,0,CAUSAL_EXPLANATION:2; CONTROL_CYBERNETICS:2
e3618c65-fd0c-4861-b7ce-53fbcb757e45,Video Upload Impact Analysis,8,3,0,0,0,CAUSAL_EXPLANATION:2; NEGATIVE_NOT_UNIQUE:2
2b0a9c1f-7888-45c5-8bd2-cd6c07ed34c4,Principal Calls Psychologist,8,4,0,0,0,CAUSAL_EXPLANATION:2; CROSS_MODEL:1; ROBUSTNESS:1
66fc067f-74f0-8013-9537-80c199a545c4,Email Campaign Bounce Issue,8,4,0,0,0,CROSS_MODEL:2; CAUSAL_EXPLANATION:2
6a1dcf1e-96d0-83eb-bbfe-938fcedd82b8,Olympus Mons Formation,8,4,0,0,0,CAUSAL_EXPLANATION:2; CROSS_MODEL:1; NEGATIVE_NOT_UNIQUE:1
bc3a0768-23e8-4b0e-b12c-fa0ae83b08d0,Security Impact Table.,8,4,0,0,0,CAUSAL_EXPLANATION:2; ROBUSTNESS:1; RECONSTRUCTION:1
0cbbd3dc-d2c3-4d51-800f-689c64976e27,,7,1,0,0,0,CAUSAL_EXPLANATION:1; CROSS_MODEL:1; NEGATIVE_NOT_UNIQUE:1
2510eb02-9f32-414e-84af-aa6aa5dd1234,Billionaire Daily Habits,7,1,0,0,0,CAUSAL_EXPLANATION:1; CROSS_MODEL:1; NEGATIVE_NOT_UNIQUE:1
671791ae-0528-8013-8d96-c93523dac2c9,,7,1,0,0,0,CAUSAL_EXPLANATION:1; CROSS_MODEL:1; NEGATIVE_NOT_UNIQUE:1
67458cf7-d3b4-8013-b586-f364bcf6cdd7,Mind Over Feelings,7,1,0,0,0,CAUSAL_EXPLANATION:1; CONTROL_CYBERNETICS:1; CROSS_MODEL:1
6860be73-83a8-8013-9e7f-63388836ecb8,One With All,7,1,0,0,0,CAUSAL_EXPLANATION:1; FUSION_SYNTHESIS:1; SYMBOLIC:1
6860c00b-41ac-8013-abb4-3fff64344b08,Window Glyph Transmission,7,1,0,0,0,CAUSAL_EXPLANATION:1; RECURSION:1; SYMBOLIC:1
689b47f7-5d54-8323-af64-adfd9d0f831e,Psychological shattering strategy,7,1,0,0,0,CAUSAL_EXPLANATION:1; CROSS_MODEL:1; ROBUSTNESS:1
68e2b2ad-d0ec-832e-a0ac-b8983a352cc1,Winter and Northern Lights Mo i Rana,7,1,0,0,0,CAUSAL_EXPLANATION:1; CROSS_MODEL:1; NEGATIVE_NOT_UNIQUE:1
694b45c7-4778-832e-b513-65c3a5e6bcf0,Methylene Blue Overview,7,1,0,0,0,CAUSAL_EXPLANATION:1; RECONSTRUCTION:1; RELATIONAL_TOPOLOGY:1
698dfcbb-8480-8393-9dd3-c61f3458d0c8,Seroquel prescription alternatives,7,1,0,0,0,CAUSAL_EXPLANATION:1; CONTROL_CYBERNETICS:1; NEGATIVE_NOT_UNIQUE:1
69a195e6-8a74-8391-aadf-50841b0a68e9,Shamans in Portugal,7,1,0,0,0,CAUSAL_EXPLANATION:1; GENEALOGY:1; NEGATIVE_NOT_UNIQUE:1
7e967a75-77e8-44c1-86fa-bb6315c0b98e,Amusement Park Marketing Strategies,7,1,0,0,0,CAUSAL_EXPLANATION:1; CONTROL_CYBERNETICS:1; PERSISTENCE:1
ea3d3408-c253-442f-9be4-3d8089f6ce63,Mpox Overview and Details,7,1,0,0,0,CAUSAL_EXPLANATION:1; CROSS_MODEL:1; NEGATIVE_NOT_UNIQUE:1
b13616a7-0322-4f47-892f-310d6d34da4a,YouTube Short Error Retrieval,7,2,0,0,0,NEGATIVE_NOT_UNIQUE:1; PERSISTENCE:1; CAUSAL_EXPLANATION:1
09cabe16-c5d9-4e17-aeca-e372ea91cff6,New chat,7,2,0,0,0,CAUSAL_EXPLANATION:1; NEGATIVE_NOT_UNIQUE:1; FUSION_SYNTHESIS:1
6758a1ed-b26c-8013-9c20-7ae390ef9b77,Lincoln's Struggles and Triumphs,7,2,0,0,0,CAUSAL_EXPLANATION:1; NEGATIVE_NOT_UNIQUE:1; PERSISTENCE:1
68cb055b-3630-8330-b16c-af50f3e243ba,Guide mobile hotspot setup,7,2,0,0,0,NEGATIVE_NOT_UNIQUE:2; CAUSAL_EXPLANATION:1
6995dc2e-6c54-838e-ae1c-17eb1814d2e3,Banks Portugal No Deposit,7,2,0,0,0,NEGATIVE_NOT_UNIQUE:2; LATENT_INTERNAL:1
69d4f679-7c74-8327-9bea-aa8676c25dc7,Ceritinib and Cancer Therapy,7,2,0,0,0,CAUSAL_EXPLANATION:1; NEGATIVE_NOT_UNIQUE:1; CONTROL_CYBERNETICS:1
