archive,source_family,artifact_classes,member
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4.zip,V12|WF1-A,,V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4/15_MISSING_CELLS.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4.zip,V12|WF1-A,,V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4/17_RAW_API_OBJECTS.jsonl.gz
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4.zip,V12|WF1-A,,V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4/19_SOURCE_PROVENANCE.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4.zip,V12|WF1-A,,V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4/26_NATIVE_ERRORS.jsonl
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4.zip,V12|WF1-A,CONTEXT_OR_ID_MAP,V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4/26_NATIVE_FROZEN_PROMPTS.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4.zip,V12|WF1-A,,V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4/26_NATIVE_MISSING_CELLS.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4.zip,V12|WF1-A,,V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4/26_NATIVE_RAW.jsonl
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4.zip,V12|WF1-A,,V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4/26_NATIVE_RAW_API_OBJECTS.jsonl.gz
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4.zip,V12|WF1-A,,V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4/V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4.zip
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PACKAGE\WF1_A_V12_R_PREREGISTRATION_PACKAGE.zip,V12|WF1-A,FREEZE_OR_MANIFEST,FREEZE/WF1_A_V12_R_PREREGISTRATION_SHA256.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PACKAGE\WF1_A_V12_R_PREREGISTRATION_PACKAGE.zip,V12|WF1-A,,PROTOCOL/WF1_A_V12_R_PREREGISTERED_PROTOCOL.md
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PACKAGE\WF1_A_V12_R_PREREGISTRATION_PACKAGE.zip,V12|WF1-A,,PROTOCOL/WF1_A_V12_R_PREREGISTRATION.json
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PACKAGE\WF1_A_V12_R_PREREGISTRATION_PACKAGE.zip,V12|WF1-A,,README_NEXT_STEP.txt
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PACKAGE\WF1_A_V12_R_PREREGISTRATION_PACKAGE.zip,V12|WF1-A,FROZEN_SCORER_OR_RUNNER,RUNNER/RUN_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY_R1.py
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1.zip,V12|WF1-A|WF1-B,FREEZE_OR_MANIFEST,00_FULL_LOCAL_ESTATE_SHA256.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1.zip,V12|WF1-A|WF1-B,,01_PUBLIC_PROVENANCE_AND_PRIORITY_RECORD.md
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1.zip,V12|WF1-A|WF1-B,,02_COMPLETE_LOCAL_DIRECTORY_TREE.txt
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1.zip,V12|WF1-A|WF1-B,FREEZE_OR_MANIFEST,03_PUBLIC_PACKAGE_SHA256.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1.zip,V12|WF1-A|WF1-B,PREVIOUS_ADJUDICATION,WF1_A/ADJUDICATION/WF1_A_FINAL_ENDPOINT_AUDIT_20260913_235758/WF1_A_FINAL_ENDPOINT_AUDIT_FULL_20260913_235758.txt
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1.zip,V12|WF1-A|WF1-B,PREVIOUS_ADJUDICATION,WF1_A/ADJUDICATION/WF1_A_R1_COLLECTION_CLOSED_20260913_231818.zip
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1.zip,V12|WF1-A|WF1-B,PREVIOUS_ADJUDICATION,WF1_A/ADJUDICATION/WF1_A_R1_COLLECTION_CLOSED_20260913_231818/00_FINAL_COMPLETENESS.json
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1.zip,V12|WF1-A|WF1-B,PREVIOUS_ADJUDICATION,WF1_A/ADJUDICATION/WF1_A_R1_COLLECTION_CLOSED_20260913_231818/01_FINAL_PERSISTENT_MISSING_CELLS.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1.zip,V12|WF1-A|WF1-B,FROZEN_SCORER_OR_RUNNER|PREVIOUS_ADJUDICATION,WF1_A/ADJUDICATION/WF1_A_R1_COLLECTION_CLOSED_20260913_231818/02_FROZEN_RUNNER.py
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1.zip,V12|WF1-A|WF1-B,PREVIOUS_ADJUDICATION,WF1_A/ADJUDICATION/WF1_A_R1_COLLECTION_CLOSED_20260913_231818/03_FULL_ERROR_HISTORY.jsonl
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1.zip,V12|WF1-A|WF1-B,PREVIOUS_ADJUDICATION,WF1_A/ADJUDICATION/WF1_A_R1_COLLECTION_CLOSED_20260913_231818/04_PERSISTENT_RESIDUE_FAILURE_AUDIT.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1.zip,V12|WF1-A|WF1-B,PREVIOUS_ADJUDICATION,WF1_A/ADJUDICATION/WF1_A_R1_COLLECTION_CLOSED_20260913_231818/05_COLLECTION_CLOSE_RECORD.txt
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1.zip,V12|WF1-A|WF1-B,FREEZE_OR_MANIFEST|PREVIOUS_ADJUDICATION,WF1_A/ADJUDICATION/WF1_A_R1_COLLECTION_CLOSED_20260913_231818/06_FINAL_SOURCE_TREE_SHA256.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1.zip,V12|WF1-A|WF1-B,FREEZE_OR_MANIFEST|PREVIOUS_ADJUDICATION,WF1_A/ADJUDICATION/WF1_A_R1_COLLECTION_CLOSED_20260913_231818/07_COLLECTION_FREEZE_SHA256.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1.zip,V12|WF1-A|WF1-B,PREVIOUS_ADJUDICATION,WF1_A/ADJUDICATION/WF1_A_R1_SENSITIVITY_S1_MISSINGNESS_20260913_232020.zip
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1.zip,V12|WF1-A|WF1-B,PREVIOUS_ADJUDICATION,WF1_A/ADJUDICATION/WF1_A_R1_SENSITIVITY_S1_MISSINGNESS_20260913_232020/01_PERSISTENT_RESIDUE.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1.zip,V12|WF1-A|WF1-B,PREVIOUS_ADJUDICATION,WF1_A/ADJUDICATION/WF1_A_R1_SENSITIVITY_S1_MISSINGNESS_20260913_232020/02_MISSINGNESS_BY_CONDITION.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1.zip,V12|WF1-A|WF1-B,CONTEXT_OR_ID_MAP|PREVIOUS_ADJUDICATION,WF1_A/ADJUDICATION/WF1_A_R1_SENSITIVITY_S1_MISSINGNESS_20260913_232020/03_MISSINGNESS_BY_SEED.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1.zip,V12|WF1-A|WF1-B,PREVIOUS_ADJUDICATION,WF1_A/ADJUDICATION/WF1_A_R1_SENSITIVITY_S1_MISSINGNESS_20260913_232020/04_MISSINGNESS_BY_REP.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1.zip,V12|WF1-A|WF1-B,CONTEXT_OR_ID_MAP|PREVIOUS_ADJUDICATION,WF1_A/ADJUDICATION/WF1_A_R1_SENSITIVITY_S1_MISSINGNESS_20260913_232020/05_SEED_CONDITION_REPLICATE_CLUSTERS.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1.zip,V12|WF1-A|WF1-B,PREVIOUS_ADJUDICATION,WF1_A/ADJUDICATION/WF1_A_R1_SENSITIVITY_S1_MISSINGNESS_20260913_232020/06_S1_MISSINGNESS_SUMMARY.json
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1.zip,V12|WF1-A|WF1-B,PREVIOUS_ADJUDICATION,WF1_A/ADJUDICATION/WF1_A_R1_SENSITIVITY_S1_MISSINGNESS_20260913_232020/07_S1_HUMAN_READABLE_REPORT.txt
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1.zip,V12|WF1-A|WF1-B,FREEZE_OR_MANIFEST|PREVIOUS_ADJUDICATION,WF1_A/ADJUDICATION/WF1_A_R1_SENSITIVITY_S1_MISSINGNESS_20260913_232020/08_S1_SHA256_MANIFEST.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1.zip,V12|WF1-A|WF1-B,PREVIOUS_ADJUDICATION,WF1_A/ADJUDICATION/WF1_A_R1_SENSITIVITY_S1_MISSINGNESS_20260913_232020/RUN_WF1_A_S1_MISSINGNESS_AUDIT.py
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1.zip,V12|WF1-A|WF1-B,PREVIOUS_ADJUDICATION,WF1_A/ADJUDICATION/WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429.zip
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1.zip,V12|WF1-A|WF1-B,CONTEXT_OR_ID_MAP|PREVIOUS_ADJUDICATION,WF1_A/ADJUDICATION/WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429/01_SCENARIO_SEED_COUNTS.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1.zip,V12|WF1-A|WF1-B,PREVIOUS_ADJUDICATION,WF1_A/ADJUDICATION/WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429/02_MISSINGNESS_PRIMARY_IMPACT_MAP.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1.zip,V12|WF1-A|WF1-B,PREVIOUS_ADJUDICATION,WF1_A/ADJUDICATION/WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429/03_S2_OUTCOME_COMPARISON.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1.zip,V12|WF1-A|WF1-B,PREVIOUS_ADJUDICATION,WF1_A/ADJUDICATION/WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429/04_S2_ROBUSTNESS_ADJUDICATION.json
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1.zip,V12|WF1-A|WF1-B,PREVIOUS_ADJUDICATION,WF1_A/ADJUDICATION/WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429/05_S2_HUMAN_READABLE_REPORT.txt
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1.zip,V12|WF1-A|WF1-B,FREEZE_OR_MANIFEST|PREVIOUS_ADJUDICATION,WF1_A/ADJUDICATION/WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429/06_S2_SHA256_MANIFEST.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1.zip,V12|WF1-A|WF1-B,PREVIOUS_ADJUDICATION,WF1_A/ADJUDICATION/WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429/RUN_WF1_A_S2_OUTCOME_SENSITIVITY.py
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1.zip,V12|WF1-A|WF1-B,PREVIOUS_ADJUDICATION,WF1_A/ADJUDICATION/WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429/S2A_GROUP_COMPLETE/00_SENSITIVITY_SCENARIO_METADATA.json
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1.zip,V12|WF1-A|WF1-B,FEATURE_CONTRACT|PREVIOUS_ADJUDICATION,WF1_A/ADJUDICATION/WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429/S2A_GROUP_COMPLETE/06_RESPONSE_GRAPH_FEATURES.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1.zip,V12|WF1-A|WF1-B,FEATURE_CONTRACT|MATCHED_SOURCE_SUBSET|CONTEXT_OR_ID_MAP|PREVIOUS_ADJUDICATION,WF1_A/ADJUDICATION/WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429/S2A_GROUP_COMPLETE/07_SEED_LEVEL_GRAPH_VECTOR.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1.zip,V12|WF1-A|WF1-B,PREVIOUS_ADJUDICATION,WF1_A/ADJUDICATION/WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429/S2A_GROUP_COMPLETE/08_CONDITION_RESULTS.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1.zip,V12|WF1-A|WF1-B,PREVIOUS_ADJUDICATION,WF1_A/ADJUDICATION/WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429/S2A_GROUP_COMPLETE/09_PRIMARY_CONTRASTS.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1.zip,V12|WF1-A|WF1-B,PREVIOUS_ADJUDICATION,WF1_A/ADJUDICATION/WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429/S2A_GROUP_COMPLETE/10_SPLIT_REPLICATION.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1.zip,V12|WF1-A|WF1-B,FROZEN_DETECTOR|PREVIOUS_ADJUDICATION,WF1_A/ADJUDICATION/WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429/S2A_GROUP_COMPLETE/11_GRAPH_CLASSIFIERS.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1.zip,V12|WF1-A|WF1-B,PREVIOUS_ADJUDICATION|SURFACE_INVARIANCE_PRIOR,WF1_A/ADJUDICATION/WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429/S2A_GROUP_COMPLETE/12_SURFACE_INVARIANCE_TESTS.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1.zip,V12|WF1-A|WF1-B,PREVIOUS_ADJUDICATION,WF1_A/ADJUDICATION/WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429/S2A_GROUP_COMPLETE/16_FINAL_SUMMARY.json
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1.zip,V12|WF1-A|WF1-B,PREVIOUS_ADJUDICATION,WF1_A/ADJUDICATION/WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429/S2A_GROUP_COMPLETE/21_DEVELOPMENT_DISTANCE_SCALES.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1.zip,V12|WF1-A|WF1-B,PREVIOUS_ADJUDICATION,WF1_A/ADJUDICATION/WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429/S2A_GROUP_COMPLETE/21A_DEVELOPMENT_PRECISION_MATRIX.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1.zip,V12|WF1-A|WF1-B,PREVIOUS_ADJUDICATION,WF1_A/ADJUDICATION/WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429/S2A_GROUP_COMPLETE/21B_DISTANCE_MODEL.json
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1.zip,V12|WF1-A|WF1-B,PREVIOUS_ADJUDICATION,WF1_A/ADJUDICATION/WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429/S2A_GROUP_COMPLETE/22_DISTANCE_FROM_AUTHENTIC.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1.zip,V12|WF1-A|WF1-B,PREVIOUS_ADJUDICATION,WF1_A/ADJUDICATION/WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429/S2A_GROUP_COMPLETE/24_EDGE_CAUSAL_MAP.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1.zip,V12|WF1-A|WF1-B,PREVIOUS_ADJUDICATION,WF1_A/ADJUDICATION/WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429/S2A_GROUP_COMPLETE/24A_EDGE_REPLICATION.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1.zip,V12|WF1-A|WF1-B,FEATURE_CONTRACT|PREVIOUS_ADJUDICATION,WF1_A/ADJUDICATION/WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429/S2A_GROUP_COMPLETE/25_OPERATOR_FIDELITY.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1.zip,V12|WF1-A|WF1-B,PREVIOUS_ADJUDICATION,WF1_A/ADJUDICATION/WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429/S2A_GROUP_COMPLETE/25A_OPERATOR_MANIPULATION_CHECKS.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1.zip,V12|WF1-A|WF1-B,PREVIOUS_ADJUDICATION|PROVIDER_OR_MODEL_PRIOR,WF1_A/ADJUDICATION/WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429/S2A_GROUP_COMPLETE/27_MODEL_NATIVE_PROXY.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1.zip,V12|WF1-A|WF1-B,PREVIOUS_ADJUDICATION|PROVIDER_OR_MODEL_PRIOR,WF1_A/ADJUDICATION/WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429/S2A_GROUP_COMPLETE/28_MODEL_NATIVE_SUMMARY.csv
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1.zip,V12|WF1-A|WF1-B,CONTEXT_OR_ID_MAP|PREVIOUS_ADJUDICATION,WF1_A/ADJUDICATION/WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429/S2B_SEED_COMPLETE/00_SENSITIVITY_SCENARIO_METADATA.json
